JJ_male	O
NN_actor	O
IN_from	O
JJ_dirty	B-movie.name
VVP_harry	I-movie.name
	
VV_show	O
PP_me	O
DT_the	O
NN_actor	O
IN_of	O
DT_the	O
NP_ranam	B-movie.name
	
JJ_rocky	B-movie.name
NN_actor	O
	
WP_what	O
NN_actor	O
VVN_play	O
IN_in	O
DT_the	B-movie.name
JJ_amazing	I-movie.name
NN_spider	I-movie.name
NN_man	I-movie.name
	
WP_who	O
VBP_be	O
DT_the	O
NNS_actor	O
IN_in	O
NN_captain	B-movie.name
NN_america	I-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
NN_captain	B-movie.name
NN_america	I-movie.name
	
WP_who	O
VBD_be	O
IN_in	O
DT_the	O
NN_movie	O
NN_captain	B-movie.name
NN_america	I-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
NN_cast	O
NNS_member	O
IN_in	O
DT_the	B-movie.name
NN_hobbist	I-movie.name
	
VV_show	O
PP_me	O
DT_the	O
NN_actor	O
IN_of	O
DT_the	O
NN_movie	O
NN_varsham	B-movie.name
	
WDT_which	O
JJ_female	O
NNS_actor	O
VVN_star	O
IN_in	O
NN_hitch	B-movie.name
	
MD_can	O
NNS_i	O
VV_see	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
DT_the	O
NN_movie	O
IN_in	B-movie.name
RB_july	I-movie.name
	
NN_list	O
NN_cast	O
CC_and	O
NN_crew	O
IN_in	B-movie.name
RB_july	I-movie.name
	
WP_who	O
VVZ_star	O
IN_in	O
IN_in	B-movie.name
NN_July	I-movie.name
	
WP_who	O
VVZ_star	O
IN_in	O
IN_in	B-movie.name
NN_July	I-movie.name
	
NN_roll	O
NNS_credit	O
IN_for	O
JJ_top	B-movie.name
NN_gun	I-movie.name
	
VV_show	O
PP_me	O
DT_the	O
NN_actor	O
IN_of	O
DT_the	O
NN_movie	O
NN_sirisiri	B-movie.name
NN_muvva	I-movie.name
	
JJ_rocky	B-movie.name
CD_2	O
NN_actor	O
	
WP_who	O
VBZ_be	O
NN_chewbakka	B-character.name
	
WP_who	O
VVD_stare	O
IN_in	O
NP_i	B-movie.name
NN_love	I-movie.name
NN_lucy	I-movie.name
	
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
NN_cast	O
NNS_member	O
	
MD_can	O
PP_you	O
VV_tell	O
PP_me	O
JJR_more	O
IN_about	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_of	O
DT_the	O
NN_movie	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
NNS_castmembers	O
IN_of	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
JJ_complete	O
NN_cast	O
CC_and	O
NN_crew	O
IN_of	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
VV_find	O
IN_for	O
NN_information	O
IN_about	O
DT_the	O
NN_cast	O
IN_of	O
NP_appolo	B-movie.name
CD_thirteen	I-movie.name
	
VV_find	O
NN_info	O
IN_on	O
DT_the	O
NN_crew	O
IN_of	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
VV_give	O
PP_me	O
JJR_more	O
NNS_fact	O
IN_about	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_of	O
DT_the	O
NN_movie	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
NNS_i	O
VVP_need	O
TO_to	O
VV_know	O
IN_in	O
NN_detail	O
IN_about	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_of	O
DT_the	O
NN_movie	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
NNS_i	O
VVP_want	O
TO_to	O
VV_find	O
NN_information	O
IN_about	O
DT_the	O
NN_cast	O
IN_of	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
VV_show	O
PP_me	O
JJR_more	O
NN_information	O
IN_about	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_of	O
DT_the	O
NN_movie	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
WP_what	O
NNS_actor	O
VBD_be	O
IN_in	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
VV_show	O
PP_me	O
DT_the	O
NNS_actor	O
IN_in	O
NN_captain	B-movie.name
NN_america	I-movie.name
	
VV_show	O
PP_me	O
NP_Gilda	B-movie.name
POS_'s	O
NNS_credit	O
	
NP_i	O
MD_can	O
NP_'t	O
VV_remember	O
DT_the	O
JJ_lead	O
NN_guy	O
IN_in	O
DT_the	B-movie.name
NNS_avenger	I-movie.name
	
NN_show	O
VVD_cast	O
NN_list	O
IN_for	O
DT_the	B-movie.name
NNS_avergers	I-movie.name
	
WP_who	O
VVZ_play	O
NN_nemo	B-character.name
IN_in	O
VVG_find	B-movie.name
NN_nemo	I-movie.name
	
VV_find	O
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
DT_the	O
NN_movie	O
VVG_find	B-movie.name
NN_nemo	I-movie.name
	
VV_show	O
PP_me	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
VVG_find	B-movie.name
NN_nemo	I-movie.name
	
VV_show	O
PP_me	O
DT_the	O
NN_cast	O
IN_of	O
VVG_find	B-movie.name
NN_nemo	I-movie.name
	
WP_who	O
VBP_be	O
DT_the	O
JJ_main	O
NNS_voice	O
IN_in	O
VVG_find	B-movie.name
NN_nemo	I-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
VVG_find	B-movie.name
NN_nemo	I-movie.name
	
WP_who	O
VVZ_star	O
IN_in	O
VVG_find	B-movie.name
NN_nemo	I-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
JJ_main	O
NN_character	O
IN_in	O
NNS_man	B-movie.name
IN_in	I-movie.name
JJ_black	I-movie.name
CD_3	I-movie.name
	
NN_can	O
NNS_i	O
VVP_see	O
DT_the	O
NNS_credit	O
IN_for	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
VVN_cast	O
IN_of	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
VV_find	O
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
NN_search	O
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
NN_search	O
IN_for	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
DT_the	O
NN_movie	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
VV_show	O
PP_me	O
DT_the	O
NN_cast	O
CC_and	O
NN_list	O
IN_for	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
NNS_star	O
IN_of	O
JJ_dirty	B-movie.name
NN_dancing	I-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
JJ_male	O
NN_star	O
IN_of	O
JJ_titanic	B-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
NN_taxi	B-movie.name
	
WP_who	O
VVD_play	O
IN_in	O
DT_the	B-movie.name
NNS_orange	I-movie.name
	
NNS_actor	O
IN_for	O
NN_life	B-movie.name
VBZ_be	I-movie.name
JJ_beautiful	I-movie.name
	
WP_who	O
VBP_be	O
DT_the	O
JJ_lead	O
NNS_actor	O
IN_in	O
NN_life	B-movie.name
VBZ_be	I-movie.name
JJ_beautiful	I-movie.name
	
VV_find	O
DT_the	O
JJ_male	O
NN_actor	O
IN_from	O
DT_the	O
NN_movie	O
VVN_bear	B-movie.name
JJ_free	I-movie.name
	
NN_actor	O
IN_from	O
NN_iron	B-movie.name
NN_man	I-movie.name
	
NNS_show	O
NNS_actor	O
IN_in	O
NN_shoot	B-movie.name
TO_to	I-movie.name
VV_kill	I-movie.name
	
WDT_which	O
NNS_actor	O
VVN_star	O
IN_in	O
NN_hitch	B-movie.name
	
WP_who	O
VBP_be	O
RB_all	O
IN_of	O
DT_the	O
NNS_actor	O
IN_in	O
NN_hitch	B-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
JJ_lead	O
NN_actor	O
IN_in	O
NN_hitch	B-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
JJ_dark	B-movie.name
NN_knight	I-movie.name
VVG_rise	I-movie.name
	
WP_who	O
VVD_play	O
NN_nick	B-character.name
NN_fury	I-character.name
IN_in	O
DT_the	B-movie.name
NNS_avenger	I-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
JJ_lead	O
NN_actor	O
IN_in	O
DT_the	B-movie.name
NNS_avenger	I-movie.name
	
WP_what	O
VBD_be	O
DT_the	O
NN_cast	O
IN_of	O
JJ_black	B-movie.name
NN_swan	I-movie.name
	
WP_who	O
VVD_act	O
IN_in	O
JJ_black	B-movie.name
NN_swan	I-movie.name
	
WP_who	O
VBD_be	O
IN_in	O
JJ_black	B-movie.name
NN_swan	I-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
NN_lead	O
IN_in	O
JJ_black	B-movie.name
NN_swan	I-movie.name
	
NNS_actor	O
IN_in	O
NN_star	B-movie.name
NNS_war	I-movie.name
CD_four	I-movie.name
	
WP_what	O
VBD_be	O
DT_the	O
NN_actor	O
WP_who	O
VVD_play	O
NN_esme	B-character.name
IN_in	O
NN_twilight	B-movie.name
	
WP_who	O
VVD_play	O
NN_esme	B-character.name
IN_in	O
NN_twilight	B-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
DT_the	B-movie.name
NN_parent	I-movie.name
NN_trap	I-movie.name
	
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
NN_hitch	B-movie.name
	
NN_cast	O
CC_and	O
NN_crew	O
IN_of	O
NN_hitch	B-movie.name
	
NN_cast	O
NN_hitch	B-movie.name
	
NN_hitch	B-movie.name
NN_crew	O
	
NN_list	O
NN_cast	O
NN_hitch	B-movie.name
	
VV_show	O
PP_me	O
NN_hitch	B-movie.name
POS_'s	O
NN_cast	O
	
VV_show	O
DT_the	O
NN_cast	O
IN_of	O
NN_hitch	B-movie.name
	
WP_what	O
NNS_actor	O
VVD_appear	O
IN_in	O
DT_the	O
NN_movie	O
NN_hitch	B-movie.name
	
WP_what	O
NNS_actor	O
VVN_play	O
IN_in	O
DT_the	O
NNS_movie	O
NN_hitch	B-movie.name
	
WP_what	O
VBD_be	O
DT_the	O
NN_cast	O
IN_of	O
NN_hitch	B-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
NN_hitch	B-movie.name
	
WP_who	O
VVD_star	O
IN_in	O
DT_the	O
NN_movie	O
NN_hitch	B-movie.name
	
WP_who	O
VVZ_star	O
IN_in	O
NN_hitch	B-movie.name
	
WP_who	O
VBD_be	O
IN_in	O
NN_hitch	B-movie.name
	
WP_who	O
VBD_be	O
IN_in	O
DT_the	O
NN_movie	O
NN_hitch	B-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
NN_star	O
IN_in	O
NN_hitch	B-movie.name
	
NN_voice	O
NN_actor	O
IN_for	O
NN_homer	B-character.name
NN_simpson	I-character.name
	
WP_who	O
VBZ_be	O
IN_in	O
DT_the	O
NN_movie	O
CD_two	B-movie.name
MD_can	I-movie.name
VV_play	I-movie.name
DT_that	I-movie.name
NN_game	I-movie.name
	
NN_actress	O
IN_from	O
VVN_go	B-movie.name
IN_with	I-movie.name
DT_the	I-movie.name
NN_wind	I-movie.name
	
WP_who	O
VBP_be	O
DT_the	O
JJ_lead	O
NNS_actor	O
IN_in	O
DT_this	O
NN_movie	O
	
VV_show	O
PP_me	O
NN_information	O
IN_on	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_of	O
NN_pitchperfect	B-movie.name
	
NNS_actor	O
IN_in	O
NN_house	B-movie.name
IN_at	I-movie.name
DT_the	I-movie.name
NN_end	I-movie.name
IN_of	I-movie.name
DT_the	I-movie.name
NN_street	I-movie.name
	
MD_can	O
NNS_i	O
VV_see	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
NN_house	B-movie.name
IN_at	I-movie.name
DT_the	I-movie.name
NN_end	I-movie.name
IN_of	I-movie.name
DT_the	I-movie.name
NN_street	I-movie.name
	
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
NN_house	B-movie.name
IN_at	I-movie.name
DT_the	I-movie.name
NN_end	I-movie.name
IN_of	I-movie.name
DT_the	I-movie.name
NN_street	I-movie.name
	
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
DT_the	O
NN_movie	O
NN_house	B-movie.name
IN_at	I-movie.name
DT_the	I-movie.name
NN_end	I-movie.name
IN_of	I-movie.name
DT_the	I-movie.name
NN_street	I-movie.name
	
WP_who	O
VVZ_star	O
IN_on	O
DT_the	O
NN_house	B-movie.name
IN_at	I-movie.name
DT_the	I-movie.name
NN_end	I-movie.name
IN_of	I-movie.name
DT_the	I-movie.name
NN_street	I-movie.name
	
WP_who	O
VBZ_be	O
IN_in	O
NN_movie	O
	
WP_who	O
VBZ_be	O
IN_in	O
NN_movie	O
	
WP_who	O
VBZ_be	O
IN_in	O
NN_movie	O
	
WP_who	O
VVZ_act	O
IN_in	O
NN_forager	B-movie.name
	
WP_who	O
VVZ_star	O
IN_in	O
NN_forager	B-movie.name
	
WP_who	O
VBZ_be	O
DT_the	O
NN_cast	O
CC_and	O
NN_crew	O
IN_for	O
RB_now	B-movie.name
NN_forager	I-movie.name
	
WP_who	O
VBD_be	O
IN_in	O
RB_now	B-movie.name
	
NN_actor	O
IN_from	O
JJ_modern	B-movie.name
NN_family	I-movie.name
	
VV_list	O
DT_the	O
NNS_actor	O
IN_in	O
NN_forager	B-movie.name
	
NN_cast	O
CC_and	O
NN_crew	O
IN_of	O
NN_go	B-movie.name
	
WP_who	O
VVD_star	O
RB_in	O
VV_go	B-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
JJ_lead	O
NN_actress	O
IN_in	O
DT_the	B-movie.name
NN_hunger	I-movie.name
NNS_game	I-movie.name
	
NN_show	O
VVD_cast	O
IN_of	O
NN_movie	O
NN_request	B-movie.name
	
WP_what	O
VBZ_be	O
DT_the	O
NN_cast	O
IN_in	O
JJ_resident	B-movie.name
JJ_evil	I-movie.name
NN_retribution	I-movie.name
	
VV_list	O
PP_me	O
DT_the	O
NNS_actor	O
IN_for	O
JJ_top	B-movie.name
NN_gun	I-movie.name
	
WP_who	O
VBD_be	O
DT_the	B-character.name
NN_tin	I-character.name
NN_man	I-character.name
IN_in	O
NN_wizard	B-movie.name
IN_of	I-movie.name
NP_Oz	I-movie.name
	
NN_actress	O
IN_in	O
NN_hum	B-movie.name
NN_tum	I-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
NN_actor	O
IN_in	O
NN_movie	O
NN_hum	B-movie.name
NN_tum	I-movie.name
	
WP_who	O
VBZ_be	O
IN_in	O
NNS_barfi	B-movie.name
	
WP_who	O
VBD_be	O
DT_the	O
JJ_lead	O
NN_woman	O
IN_in	O
DT_the	B-movie.name
NNS_savage	I-movie.name
	
VV_find	O
DT_the	O
NN_name	O
IN_of	O
DT_the	O
NN_actor	O
WP_who	O
VVD_play	O
NN_jack	B-character.name
IN_in	O
DT_the	O
NN_movie	O
JJ_titanic	B-movie.name
	
DT_the	O
NN_name	O
IN_of	O
DT_the	O
JJ_male	O
NN_lead	O
IN_in	O
DT_the	O
NN_movie	O
JJ_titanic	B-movie.name
	
WP_what	O
VBZ_be	O
DT_the	O
NN_name	O
IN_of	O
DT_the	O
JJ_lead	O
NN_actor	O
IN_in	O
DT_the	O
JJ_titanic	B-movie.name
	
VV_show	O
PP_me	O
WP_who	O
VVD_play	O
WP_what	O
NN_role	O
IN_in	O
NN_go	B-movie.name
	
NP_i	O
MD_can	O
VV_remember	O
DT_the	O
NN_name	O
IN_of	O
DT_the	O
NN_actor	O
IN_in	O
JJ_pretty	B-movie.name
NNS_woman	I-movie.name
	
WP_what	O
VBZ_be	O
DT_the	O
NN_name	O
IN_of	O
DT_the	O
NN_actor	O
WP_who	O
VBD_be	O
IN_in	O
DT_the	B-movie.name
NN_parent	I-movie.name
NN_trap	I-movie.name
	
VV_find	O
NN_name	O
IN_of	O
JJ_main	O
NN_actor	O
IN_in	O
DT_the	O
NN_movie	O
DT_the	B-movie.name
NN_help	I-movie.name
	
VVG_look	O
IN_for	O
NNS_name	O
IN_of	O
NN_crew	O
NNS_member	O
IN_of	O
NN_apollo	B-movie.name
CD_thirteen	I-movie.name
	
NP_i	O
NN_can	O
NN_'t	O
NN_figure	O
IN_out	O
DT_the	O
NN_name	O
IN_of	O
DT_the	O
JJ_lead	O
NN_guy	O
IN_in	O
DT_the	B-movie.name
NNS_avenger	I-movie.name
	
WP_what	O
VBD_be	O
DT_the	O
NNS_name	O
IN_of	O
DT_the	O
NNS_lady	O
IN_in	O
NNS_fact	I-movie.name
IN_of	I-movie.name
NN_life	I-movie.name
	
WRB_how	O
NN_old	O
VBZ_be	O
JJ_steven	B-person.name
NN_spielberg	I-person.name
	
WRB_when	O
JJ_steven	B-person.name
NN_spielberg	I-person.name
VVN_bear	O
	
WP_what	O
VBZ_be	O
NN_tom	B-person.name
NN_cruise	I-person.name
POS_'s	O
NN_birthday	O
	
WRB_when	O
VBD_be	O
NN_tom	B-person.name
NN_cruise	I-person.name
VVN_bear	O
	
WRB_when	O
VBZ_be	O
NN_will	B-person.name
NN_ferrell	I-person.name
POS_'s	O
NN_birthday	O
	
WRB_how	O
NN_old	O
VBZ_be	O
NN_kristen	B-person.name
NN_stewart	I-person.name
	
WRB_how	O
RB_much	O
VVD_do	O
PP_it	O
VVD_cost	O
TO_to	O
VV_produce	O
DT_the	B-movie.name
JJ_dark	I-movie.name
NN_night	I-movie.name
	
WRB_how	O
RB_much	O
VVD_do	O
DT_the	B-movie.name
JJ_dark	I-movie.name
NN_night	I-movie.name
NN_cost	O
TO_to	O
VV_produce	O
	
WP_what	O
VBD_be	O
DT_the	B-movie.name
JJ_dark	I-movie.name
NN_night	I-movie.name
NN_budget	O
	
DT_the	B-movie.name
NN_godfather	I-movie.name
POS_'s	O
NN_budget	O
	
NN_budget	O
IN_for	O
DT_the	B-movie.name
JJ_blind	I-movie.name
NN_side	I-movie.name
	
NNS_i	O
VVP_want	O
TO_to	O
VV_look	O
RP_up	O
DT_the	O
NN_budget	O
IN_of	O
NN_freedom	B-movie.name
NNS_writer	I-movie.name
	
NP_i	O
MD_would	O
VV_like	O
TO_to	O
VV_look	O
RP_up	O
DT_the	O
NN_budget	O
IN_of	O
NN_freedom	B-movie.name
NNS_writer	I-movie.name
	
VV_look	O
IN_for	O
DT_the	O
NN_budget	O
IN_of	O
NN_freedom	B-movie.name
NNS_writer	I-movie.name
	
WRB_how	O
RB_much	O
VBD_be	O
NN_hunger	B-movie.name
NNS_game	I-movie.name
VVN_make	O
IN_for	O
	
WRB_how	O
RB_much	O
VBD_be	O
DT_the	O
NN_budget	O
IN_for	O
DT_the	B-movie.name
NN_hunger	I-movie.name
NNS_game	I-movie.name
	
WRB_how	O
RB_much	O
VVD_do	O
JJ_black	B-movie.name
NN_swan	I-movie.name
NN_cost	O
	
WRB_how	O
RB_much	O
VVD_do	O
NN_hollywood	O
NN_pay	O
IN_for	O
JJ_black	B-movie.name
NN_swan	I-movie.name
	
WP_what	O
VBD_be	O
DT_the	O
NN_budget	O
IN_for	O
JJ_black	B-movie.name
NN_swan	I-movie.name
	
WP_what	O
VBD_be	O
NN_production	O
NNS_cost	O
IN_for	O
JJ_black	B-movie.name
NN_swan	I-movie.name
	
WP_what	O
VBD_be	O
DT_the	O
NN_budget	O
IN_for	O
JJ_wrong	B-movie.name
NN_turn	I-movie.name
	
NN_search	O
IN_for	O
DT_the	O
NN_budget	O
IN_of	O
NN_step	B-movie.name
RB_up	I-movie.name
	
NN_budget	O
IN_for	O
JJ_titanic	B-movie.name
	
NN_budget	O
IN_for	O
JJ_titanic	B-movie.name
	
NN_budget	O
IN_for	O
JJ_titanic	B-movie.name
NN_movie	O
	
WRB_how	O
RB_much	O
VVD_do	O
JJ_titanic	B-movie.name
NN_cost	O
TO_to	O
VV_make	O
	
WRB_how	O
RB_much	O
VBD_be	O
DT_the	O
JJ_total	O
NN_budget	O
IN_for	O
DT_the	O
JJ_titanic	B-movie.name
	
WP_what	O
VBD_be	O
JJ_titanic	B-movie.name
POS_'s	O
NN_budget	O
	
WP_what	O
VBD_be	O
DT_the	O
NN_budget	O
IN_for	O
JJ_courageous	B-movie.name
	
WP_what	O
VBD_be	O
DT_the	O
NN_budget	O
IN_for	O
VVG_face	B-movie.name
DT_the	I-movie.name
NNS_giant	I-movie.name
	
NN_budget	O
IN_of	O
NN_heroine	B-movie.name
	
VVG_find	O
DT_the	O
NN_buget	O
IN_of	O
NN_heroine	B-movie.name
	
VVG_look	O
IN_of	O
NN_movie	O
NN_heroine	B-movie.name
POS_'s	O
NN_budget	O
	
WP_what	O
VBZ_be	O
DT_the	O
NN_buget	O
IN_of	O
NN_movie	O
NN_heroine	B-movie.name
	
WRB_how	O
RB_much	O
VVD_do	O
PP_it	O
VVD_cost	O
TO_to	O
VV_make	O
JJ_Jurassic	B-movie.name
NN_park	I-movie.name
	
WP_what	O
VBD_be	O
DT_the	O
NN_budget	O
IN_for	O
JJ_Jurassic	B-movie.name
NN_park	I-movie.name
	
WRB_how	O
RB_much	O
VVD_do	O
NNS_james	B-director.name
NN_cameron	I-director.name
VHP_have	O
TO_to	O
VV_spend	O
TO_to	O
VV_make	O
NN_avatar	B-movie.name
	
NN_avatar	B-movie.name
MD_must	O
VH_have	O
VVN_cost	O
DT_a	O
NN_bundle	O
	
VVD_do	O
DT_the	O
NN_avatar	B-movie.name
NN_movie	O
VHP_have	O
DT_a	O
NN_budget	O
IN_for	O
NN_spending	O
	
VV_get	O
PP_me	O
NN_info	O
IN_on	O
DT_the	O
NN_budget	O
IN_for	O
NN_avatar	B-movie.name
	
WRB_how	O
RB_much	O
VVD_do	O
PP_it	O
VVD_cost	O
TO_to	O
VV_make	O
NN_avatar	B-movie.name
	
WRB_how	O
RB_much	O
VVD_do	O
DT_the	O
NN_studio	O
VVP_spend	O
TO_to	O
VV_make	O
NN_avatar	B-movie.name
	
WRB_how	O
JJ_much	O
NN_money	O
VBD_be	O
VVN_budget	O
IN_for	O
DT_the	O
NN_avatar	B-movie.name
NN_movie	O
	
NNS_i	O
VVP_need	O
TO_to	O
VV_know	O
DT_the	O
NN_budget	O
IN_of	O
DT_the	O
NN_movie	O
NN_avatar	B-movie.name
	
NNS_i	O
VVP_want	O
TO_to	O
VV_know	O
DT_the	O
NN_avatar	B-movie.name
POS_'s	O
NN_budget	O
	
VV_list	O
DT_the	O
NN_budget	O
IN_for	O
NN_avatar	B-movie.name
	
VV_show	O
PP_me	O
WP_what	O
VBD_be	O
DT_the	O
NN_budget	O
IN_of	O
DT_the	O
NN_movie	O
NN_avatar	B-movie.name
	
WP_what	O
VVD_do	O
DT_the	O
NN_movie	O
NN_avatar	B-movie.name
NN_cost	O
TO_to	O
VV_make	O
	
WP_what	O
VBD_be	O
NN_avatar	B-movie.name
POS_'s	O
NN_budget	O
	
WP_what	O
VBD_be	O
DT_the	O
NN_budget	O
IN_for	O
NN_avatar	B-movie.name
	
WP_what	O
